Datum;Uhrzeit;Gesamt[MWh]
29.06.2019;21:00;11.676
29.06.2019;21:15;11.575
29.06.2019;21:30;11.565
29.06.2019;21:45;11.505
29.06.2019;22:00;11.596
29.06.2019;22:15;11.553
29.06.2019;22:30;11.446
29.06.2019;22:45;11.362
29.06.2019;23:00;11.171
29.06.2019;23:15;11.036
29.06.2019;23:30;10.876
29.06.2019;23:45;10.744
30.06.2019;00:00;10.526
30.06.2019;00:15;10.367
30.06.2019;00:30;10.209
30.06.2019;00:45;10.147
30.06.2019;01:00;10.026
30.06.2019;01:15;9.967
30.06.2019;01:30;9.837
30.06.2019;01:45;9.825
30.06.2019;02:00;9.707
30.06.2019;02:15;9.653
30.06.2019;02:30;9.672
30.06.2019;02:45;9.621
30.06.2019;03:00;9.433
30.06.2019;03:15;9.373
30.06.2019;03:30;9.343
30.06.2019;03:45;9.315
30.06.2019;04:00;9.238
30.06.2019;04:15;9.210
30.06.2019;04:30;9.195
30.06.2019;04:45;9.123
30.06.2019;05:00;9.032
30.06.2019;05:15;8.929
30.06.2019;05:30;9.063
30.06.2019;05:45;9.031
30.06.2019;06:00;9.168
30.06.2019;06:15;9.276
30.06.2019;06:30;9.392
30.06.2019;06:45;9.587
30.06.2019;07:00;9.822
30.06.2019;07:15;9.981
30.06.2019;07:30;10.232
30.06.2019;07:45;10.465
30.06.2019;08:00;10.770
30.06.2019;08:15;11.065
30.06.2019;08:30;11.205
30.06.2019;08:45;11.354
30.06.2019;09:00;11.535
30.06.2019;09:15;11.667
30.06.2019;09:30;11.845
30.06.2019;09:45;12.015
30.06.2019;10:00;12.150
30.06.2019;10:15;12.319
30.06.2019;10:30;12.408
30.06.2019;10:45;12.528
30.06.2019;11:00;12.686
30.06.2019;11:15;12.791
30.06.2019;11:30;12.879
30.06.2019;11:45;12.930
30.06.2019;12:00;12.881
30.06.2019;12:15;12.902
30.06.2019;12:30;12.842
30.06.2019;12:45;12.663
30.06.2019;13:00;12.756
30.06.2019;13:15;12.632
30.06.2019;13:30;12.464
30.06.2019;13:45;12.377
30.06.2019;14:00;12.413
30.06.2019;14:15;12.156
30.06.2019;14:30;12.138
30.06.2019;14:45;12.031
30.06.2019;15:00;11.846
30.06.2019;15:15;12.159
30.06.2019;15:30;12.225
30.06.2019;15:45;12.303
30.06.2019;16:00;12.311
30.06.2019;16:15;12.249
30.06.2019;16:30;12.307
30.06.2019;16:45;12.391
30.06.2019;17:00;12.661
30.06.2019;17:15;12.574
30.06.2019;17:30;12.600
30.06.2019;17:45;12.577
30.06.2019;18:00;12.653
30.06.2019;18:15;12.668
30.06.2019;18:30;12.740
30.06.2019;18:45;12.563
30.06.2019;19:00;12.846
30.06.2019;19:15;12.783
30.06.2019;19:30;12.662
30.06.2019;19:45;12.686
30.06.2019;20:00;12.639
30.06.2019;20:15;12.631
30.06.2019;20:30;12.542
30.06.2019;20:45;12.424
30.06.2019;21:00;12.323
30.06.2019;21:15;12.202
30.06.2019;21:30;12.294
30.06.2019;21:45;12.359
30.06.2019;22:00;12.482
30.06.2019;22:15;12.548
30.06.2019;22:30;12.475
30.06.2019;22:45;12.321
30.06.2019;23:00;12.074
30.06.2019;23:15;11.819
30.06.2019;23:30;11.665
30.06.2019;23:45;11.485
01.07.2019;00:00;11.409
01.07.2019;00:15;11.267
01.07.2019;00:30;11.126
01.07.2019;00:45;11.017
01.07.2019;01:00;10.929
01.07.2019;01:15;10.851
01.07.2019;01:30;10.756
01.07.2019;01:45;10.716
01.07.2019;02:00;10.637
01.07.2019;02:15;10.596
01.07.2019;02:30;10.618
01.07.2019;02:45;10.663
01.07.2019;03:00;10.690
01.07.2019;03:15;10.712
01.07.2019;03:30;10.728
01.07.2019;03:45;10.725
01.07.2019;04:00;10.871
01.07.2019;04:15;10.909
01.07.2019;04:30;10.953
01.07.2019;04:45;11.028
01.07.2019;05:00;11.307
01.07.2019;05:15;11.451
01.07.2019;05:30;11.709
01.07.2019;05:45;12.143
01.07.2019;06:00;12.906
01.07.2019;06:15;13.519
01.07.2019;06:30;14.027
01.07.2019;06:45;14.558
01.07.2019;07:00;14.910
01.07.2019;07:15;15.112
01.07.2019;07:30;15.382
01.07.2019;07:45;15.595
01.07.2019;08:00;15.905
01.07.2019;08:15;16.069
01.07.2019;08:30;16.205
01.07.2019;08:45;16.244
01.07.2019;09:00;16.297
01.07.2019;09:15;16.387
01.07.2019;09:30;16.621
01.07.2019;09:45;16.720
01.07.2019;10:00;16.860
01.07.2019;10:15;16.997
01.07.2019;10:30;17.099
01.07.2019;10:45;17.310
01.07.2019;11:00;17.443
01.07.2019;11:15;17.531
01.07.2019;11:30;17.552
01.07.2019;11:45;17.589
01.07.2019;12:00;17.573
01.07.2019;12:15;17.562
01.07.2019;12:30;17.538
01.07.2019;12:45;17.562
01.07.2019;13:00;17.453
01.07.2019;13:15;17.411
01.07.2019;13:30;17.483
01.07.2019;13:45;17.417
01.07.2019;14:00;17.370
01.07.2019;14:15;17.414
01.07.2019;14:30;17.379
01.07.2019;14:45;17.371
01.07.2019;15:00;17.291
01.07.2019;15:15;17.282
01.07.2019;15:30;17.119
01.07.2019;15:45;17.022
01.07.2019;16:00;16.990
01.07.2019;16:15;16.946
01.07.2019;16:30;16.775
01.07.2019;16:45;16.605
01.07.2019;17:00;16.547
01.07.2019;17:15;16.562
01.07.2019;17:30;16.584
01.07.2019;17:45;16.472
01.07.2019;18:00;16.334
01.07.2019;18:15;16.334
01.07.2019;18:30;16.293
01.07.2019;18:45;16.360
01.07.2019;19:00;16.213
01.07.2019;19:15;15.957
01.07.2019;19:30;15.903
01.07.2019;19:45;15.880
01.07.2019;20:00;15.614
01.07.2019;20:15;15.401
01.07.2019;20:30;15.134
01.07.2019;20:45;14.944
01.07.2019;21:00;14.737
01.07.2019;21:15;14.598
01.07.2019;21:30;14.424
01.07.2019;21:45;14.230
01.07.2019;22:00;14.218
01.07.2019;22:15;13.974
01.07.2019;22:30;13.679
01.07.2019;22:45;13.406
01.07.2019;23:00;13.076
01.07.2019;23:15;12.821
01.07.2019;23:30;12.620
01.07.2019;23:45;12.578
02.07.2019;00:00;12.165
02.07.2019;00:15;12.011
02.07.2019;00:30;11.955
02.07.2019;00:45;11.899
02.07.2019;01:00;11.664
02.07.2019;01:15;11.569
02.07.2019;01:30;11.592
02.07.2019;01:45;11.647
02.07.2019;02:00;11.574
02.07.2019;02:15;11.433
02.07.2019;02:30;11.420
02.07.2019;02:45;11.377
02.07.2019;03:00;11.275
02.07.2019;03:15;11.372
02.07.2019;03:30;11.449
02.07.2019;03:45;11.509
02.07.2019;04:00;11.543
02.07.2019;04:15;11.605
02.07.2019;04:30;11.733
02.07.2019;04:45;11.810
02.07.2019;05:00;12.069
02.07.2019;05:15;12.152
02.07.2019;05:30;12.422
02.07.2019;05:45;12.741
02.07.2019;06:00;13.366
02.07.2019;06:15;13.896
02.07.2019;06:30;14.329
02.07.2019;06:45;14.548
02.07.2019;07:00;14.945
02.07.2019;07:15;15.139
02.07.2019;07:30;15.382
02.07.2019;07:45;15.628
02.07.2019;08:00;15.946
02.07.2019;08:15;16.098
02.07.2019;08:30;16.413
02.07.2019;08:45;16.622
02.07.2019;09:00;16.540
02.07.2019;09:15;16.705
02.07.2019;09:30;-
02.07.2019;09:45;-
02.07.2019;10:00;-
02.07.2019;10:15;-
02.07.2019;10:30;-
02.07.2019;10:45;-
02.07.2019;11:00;-
02.07.2019;11:15;-
02.07.2019;11:30;-
02.07.2019;11:45;-
02.07.2019;12:00;-
02.07.2019;12:15;-
02.07.2019;12:30;-
02.07.2019;12:45;-
02.07.2019;13:00;-
02.07.2019;13:15;-
02.07.2019;13:30;-
02.07.2019;13:45;-
02.07.2019;14:00;-
02.07.2019;14:15;-
02.07.2019;14:30;-
02.07.2019;14:45;-
02.07.2019;15:00;-
02.07.2019;15:15;-
02.07.2019;15:30;-
02.07.2019;15:45;-
02.07.2019;16:00;-
02.07.2019;16:15;-
02.07.2019;16:30;-
02.07.2019;16:45;-
02.07.2019;17:00;-
02.07.2019;17:15;-
02.07.2019;17:30;-
02.07.2019;17:45;-
02.07.2019;18:00;-
02.07.2019;18:15;-
02.07.2019;18:30;-
02.07.2019;18:45;-
02.07.2019;19:00;-
02.07.2019;19:15;-
02.07.2019;19:30;-
02.07.2019;19:45;-
02.07.2019;20:00;-
02.07.2019;20:15;-
02.07.2019;20:30;-
02.07.2019;20:45;-
02.07.2019;21:00;-
02.07.2019;21:15;-
02.07.2019;21:30;-
02.07.2019;21:45;-
02.07.2019;22:00;-
02.07.2019;22:15;-
02.07.2019;22:30;-
02.07.2019;22:45;-
02.07.2019;23:00;-
02.07.2019;23:15;-
02.07.2019;23:30;-
02.07.2019;23:45;-
