Data version,From,To,,,,,,,,,,
real data,01.07.2017 13:00:00,31.07.2019 13:59:59,,,,,,,,,,
Date,PSE Actual [MW],PSE Planned [MW],SEPS Actual [MW],SEPS Planned [MW],APG Actual [MW],APG Planned [MW],TenneT Actual [MW],TenneT Planned [MW],50HzT Actual [MW],50HzT Planned [MW],CEPS Actual [MW],CEPS Planned [MW]
08.07.2017 23:00,"1065,613281",355,"-1056,380493","-1113,199951","-1900,509766",180,"-69,50804901",-315,"1358,880371",287,"-601,9047852","-606,1999512"
09.07.2017 00:00,"1010,520569",290,"-1029,908081","-1115,099976","-1923,205078",201,"-100,6226273",-127,"1369,925049",61,"-673,2901611","-690,0999756"
09.07.2017 01:00,"969,7189331",200,"-907,1159668",-963,"-1886,861816",132,"-167,7299957",-81,"1248,94397",-36,"-743,0448608",-748
09.07.2017 02:00,"859,7843628",0,"-841,0291748",-931,"-1776,168579",132,"-108,1786194",21,"1225,928345",111,"-639,6636353",-667
09.07.2017 03:00,"786,4960327",0,"-772,1774292","-831,2999878","-1691,901855",38,"-131,4807739",10,"1113,392944",91,"-695,6710815","-692,3000488"
09.07.2017 04:00,"755,4223633",0,"-745,0720825","-771,7000122","-1638,258423",-12,"-181,9932098",-113,"1056,753296",91,"-753,1480103","-805,7000122"
09.07.2017 05:00,"698,784729",0,"-660,2455444","-581,0999756","-1483,834839",38,"-108,2848053",-62,"1013,81604",91,"-539,7644653","-514,0999756"
09.07.2017 06:00,"661,7375488",-68,"-791,3914185","-905,7000122","-1529,274048",189,"80,83026123",312,"1195,353394",107,"-382,7443237","-365,6999512"
09.07.2017 07:00,"559,4338989",-50,"-984,430481","-958,2999878","-1635,679077",4,"187,5606384",215,"1177,197144",96,"-695,9177856","-693,3000488"
09.07.2017 08:00,"548,0690308",-65,"-1177,820068","-1265,400024","-1636,448975",249,"396,369812",373,"1360,586548",219,"-509,2435303","-489,4000244"
09.07.2017 09:00,"479,9829407",-55,"-1294,705933",-1442,"-1571,181519",304,"571,6881104",672,"1498,898438",233,"-315,3178406",-288
09.07.2017 10:00,"348,8007813",-15,"-1143,362915","-1500,800049","-1474,778442",315,"581,6052246",660,"1525,297119",416,"-162,4382782","-124,8000488"
09.07.2017 11:00,"299,1386719",-50,"-1110,776733",-1500,"-1460,467163",348,"624,7750244",664,"1577,678101",479,"-69,65202332",-59
09.07.2017 12:00,"246,3569794",-50,"-1128,236328","-1435,099976","-1521,0979",307,"604,227417",619,"1597,425049",342,"-201,3248291","-217,0999756"
09.07.2017 13:00,"248,9662628",-50,"-1146,162354","-1425,099976","-1404,494141",335,"788,3261719",638,"1606,944336",427,"93,5802536","-75,09997559"
09.07.2017 14:00,"195,5423737",-55,"-1256,149048","-1441,599976","-1441,057617",334,"850,6436157",598,"1581,228149",480,"-69,79254913","-84,59997559"
09.07.2017 15:00,"149,8019714",-55,"-1150,120117","-1456,300049","-1222,670898",319,"793,9940186",745,"1467,508423",529,"38,51340866","81,69995117"
09.07.2017 16:00,"263,6576233",-15,"-1197,866089","-1449,699951","-1367,244385",324,"745,0955811",625,"1578,326538",535,"21,9693222","19,30004883"
09.07.2017 17:00,"310,6947327",38,"-1169,785278","-1432,300049","-1401,918701",374,"627,402832",567,"1677,305298",500,"43,69883728","46,69995117"
09.07.2017 18:00,"949,1538696",335,"-1184,373169","-1532,599976","-1646,973999",309,"345,6593933",404,"1557,423218",492,"20,88929176","7,400024414"
09.07.2017 19:00,"979,3463745",380,"-1162,995972","-1542,5","-1551,629639",321,"361,965332",493,"1482,854614",431,"109,5407104","82,5"
09.07.2017 20:00,"976,597168",355,"-1121,550415","-1519,099976","-1502,292725",277,"390,0503235",631,"1498,52002",453,"241,3244019","196,9000244"
09.07.2017 21:00,"994,8711548",350,"-1170,174805","-1532,099976","-1542,143677",395,"432,8693542",580,"1612,947876",514,"328,3699951","306,9000244"
09.07.2017 22:00,"1041,17749",365,"-1148,134033","-1495,300049","-1577,781128",408,"387,514679",603,"1666,396118",430,"369,1732178","310,6999512"
09.07.2017 23:00,"986,2028809",340,"-1088,463013","-1460,599976","-1488,240234",315,"180,5127106",430,"1566,209717",419,"156,2220612","43,40002441"
10.07.2017 00:00,"982,9694214",84,"-882,4750366","-863,2000122","-1605,462036",203,"83,92538452",336,"1467,305786",279,"46,26350784","38,80004883"
10.07.2017 01:00,"901,1419678",50,"-785,031311","-779,2999878","-1479,811646",244,"114,9344406",391,"1410,006592",235,"161,2400665","140,6999512"
10.07.2017 02:00,"813,3400269",0,"-648,9356689","-869,5","-1340,604858",271,"100,9510269",540,"1331,35376",326,"256,1041565","267,5"
10.07.2017 03:00,"763,9736938",0,"-663,1810303","-865,0999756","-1348,666382",218,"59,68997192",486,"1263,415894",234,"75,23210144","72,90002441"
10.07.2017 04:00,"829,3912964",114,"-645,6994019","-836,0999756","-1452,178833",63,"-65,76148987",164,"1192,640991",353,"-141,6074982","-142,0999756"
10.07.2017 05:00,"906,4920044",164,"-903,4555054","-898,5999756","-1641,86792",73,"-111,9042587",38,"1354,634766",236,"-396,1009521","-387,5999756"
10.07.2017 06:00,"1041,981689",170,"-1019,559753","-1138,5","-1524,786865",185,"8,795672417",435,"1413,895142",283,"-79,67411041","-65,5"
10.07.2017 07:00,"470,7987061",0,"-954,0620117","-1266,5","-1272,27063",350,"238,2618103",450,"1415,344116",385,"-101,9279785","-81,5"
10.07.2017 08:00,"375,1040344",0,"-932,395813","-1341,300049","-1228,647949",350,"268,2227173",450,"1388,589111",435,"-129,1278992","-106,3000488"
10.07.2017 09:00,"279,2882385",-70,"-938,0844116",-1279,"-1228,659668",350,"397,5383606",450,"1342,683716",430,"-147,2338409",-119
10.07.2017 10:00,"223,167984",-85,"-1053,548218","-1550,300049","-1289,931274",350,"477,8721619",450,"1238,433838",430,"-404,0053711","-405,3000488"
10.07.2017 11:00,"194,7696075",-80,"-1076,807251","-1647,199951","-1245,416748",350,"634,2693481",450,"980,1568604",420,"-513,0281982","-507,1999512"
10.07.2017 12:00,"164,4317474",-29,"-1163,018311","-1600,5","-1281,154297",350,"821,3660278",450,"979,5673218",374,"-478,8075867","-455,5"
10.07.2017 13:00,"148,4968719",-16,"-1211,594604","-1636,300049","-1258,650146",350,"813,9995117",450,"965,9912109",349,"-541,7572021","-503,3000488"
10.07.2017 14:00,"48,66036606",-50,"-1248,776978",-1669,"-1169,332764",350,"824,1106567",450,"933,8924561",390,"-611,4463501",-529
10.07.2017 15:00,"67,34912872",-109,"-1240,519775","-1671,5","-1174,878052",350,"788,9733276",450,"986,7288818",429,"-572,3463745","-551,5"
10.07.2017 16:00,"121,4980316",0,"-1208,561401",-1682,"-1085,226074",400,"779,5501099",450,"1009,543762",450,"-383,1955261",-382
10.07.2017 17:00,"103,8488693",0,"-1206,403564","-1698,099976","-1197,767456",400,"831,6021118",450,"1062,744629",450,"-405,9754028","-398,0999756"
10.07.2017 18:00,"191,8973236",0,"-1157,806641","-1652,699951","-1272,227783",400,"741,1257324",450,"1141,512573",450,"-355,4988098","-352,6999512"
10.07.2017 19:00,"298,3177795",0,"-1025,452881",-1531,"-1155,033691",500,"561,7675781",450,"1106,440552",380,"-213,9606171",-201
10.07.2017 20:00,"406,2690125",0,"-1072,551636","-1486,199951","-1158,923462",500,"532,253418",425,"1087,841797",355,"-205,1108246","-206,1999512"
10.07.2017 21:00,"485,7912598",0,"-1130,069458","-1574,699951","-1374,075806",500,"537,9957275",444,"1172,999634",355,"-307,3585815","-275,6999512"
10.07.2017 22:00,"829,3619385",170,"-1141,984985","-1450,300049","-1649,255493",323,"348,7623596",233,"1132,068848",247,"-481,0473633","-477,3000488"
10.07.2017 23:00,"831,4595337",100,"-1168,573242","-1409,800049","-1652,365723",307,"261,8027649",262,"1175,744019",187,"-551,9325562","-553,7999878"
11.07.2017 00:00,"990,9884033",318,"-924,3311157","-1086,800049","-1725,470093",77,"-92,75962067",-138,"1016,420776",70,"-735,1516724","-759,8000488"
11.07.2017 01:00,"1011,336426",215,"-888,3748169","-1121,800049","-1531,851685",114,"-78,89864349",52,"985,9191284",207,"-501,8695068","-533,8000488"
11.07.2017 02:00,"951,2644043",186,"-759,6047974","-938,5999756","-1431,640625",46,"-285,8995972",-141,"889,364502",207,"-636,5161743","-640,5999756"
11.07.2017 03:00,"858,4487305",195,"-715,9244995","-1008,099976","-1388,546021",46,"-300,9360962",-194,"801,3322144",189,"-745,6256104","-772,0999756"
11.07.2017 04:00,"812,4403076",165,"-710,2211304","-1002,700012","-1320,312866",46,"-292,5846252",-162,"796,9553223",200,"-713,7230225","-753,6999512"
11.07.2017 05:00,"837,1119385",165,"-650,4550781","-902,7999878","-1315,381592",84,"-245,217926",-159,"789,9489746",207,"-583,9935913","-605,8000488"
11.07.2017 06:00,"864,3814697",468,"-732,9797363","-1225,699951","-1271,660767",209,"5,522310257",-24,"893,4345093",279,"-241,3022461","-293,6999512"
11.07.2017 07:00,"515,3103638",115,"-822,8845215","-1383,400024","-1038,727173",350,"320,5066223",290,"944,0478516",450,"-81,74687958","-178,4000244"
11.07.2017 08:00,"479,2895508",0,"-788,5169067","-1277,199951","-895,2514038",350,"395,328186",390,"856,9196777",480,"47,76909637","-57,19995117"
11.07.2017 09:00,"510,3728943",0,"-914,062561","-1260,5","-956,0853882",350,"507,9229126",420,"893,7981567",480,"41,946064","-10,5"
11.07.2017 10:00,"481,5496826",0,"-924,3221436","-1306,5","-999,9387817",350,"517,458252",430,"899,7181396",470,"-25,53484917","-56,5"
11.07.2017 11:00,"420,8262329",0,"-938,3045044","-1323,199951","-998,7304688",350,"513,4318848",450,"918,8209229",450,"-83,95587158","-73,19995117"
11.07.2017 12:00,"390,7074585",0,"-1033,67041","-1367,599976","-932,7653809",350,"514,8029785",450,"954,3626709",450,"-106,5626602","-117,5999756"
11.07.2017 13:00,"382,6117554",0,"-1157,72876",-1513,"-1143,466797",350,"568,3834839",451,"1123,87146",449,"-226,3289032",-263
11.07.2017 14:00,"346,4814758",-20,"-1181,267578","-1544,400024","-1109,251465",340,"517,7036133",470,"1138,75708",430,"-287,5768127","-324,4000244"
11.07.2017 15:00,"274,5671082",0,"-1062,102417","-1396,099976","-1032,217773",350,"541,8931274",454,"1178,546387",446,"-99,31349182","-146,0999756"
11.07.2017 16:00,"453,8366089",40,"-1061,106934","-1381,800049","-1163,797241",400,"496,6900024",395,"1188,161133",456,"-86,21644592","-90,80004883"
11.07.2017 17:00,"491,336853",65,"-1047,814209","-1369,199951","-1245,419067",400,"506,3972778",450,"1205,121826",450,"-90,37728882","-4,199951172"
11.07.2017 18:00,"399,6315918",56,"-1015,708191",-1434,"-1193,996338",400,"418,644104",415,"1162,276855",451,"-229,1519165",-112
11.07.2017 19:00,"488,2128296",58,"-980,2608032","-1449,900024","-1153,507324",500,"460,5579224",415,"1110,290283",450,"-74,70709991","-26,90002441"
11.07.2017 20:00,"482,385376",51,"-1023,676758","-1466,699951","-1221,016602",500,"332,9763184",68,"1049,954346",475,"-379,3773193","-372,6999512"
11.07.2017 21:00,"504,1896362",62,"-1003,947998","-1528,599976","-1231,535034",499,"349,7935486",231,"1094,049561",450,"-287,4501953","-286,5999756"
11.07.2017 22:00,"920,6046143",358,"-953,6717529","-1332,800049","-1391,610474",310,"144,8000183",207,"1041,13623",232,"-238,741333","-225,8000488"
11.07.2017 23:00,"886,9639893",150,"-976,7869263","-1070,199951","-1625,681641",402,"-52,63557816",-276,"1018,443115",129,"-749,6971436","-665,1999512"
12.07.2017 00:00,"674,0950317",100,"-1012,304565","-1254,099976","-1595,895264",155,"-54,25505447",-155,"990,7625732",146,"-997,59729","-1008,099976"
12.07.2017 01:00,"669,3469238",50,"-928,3851318","-1386,900024","-1458,223633",335,"28,81108856",26,"1003,421692",299,"-685,0289917","-676,9000244"
12.07.2017 02:00,"583,8927612",50,"-805,5697021","-1232,800049","-1392,251221",271,"-48,00717545",-37,"895,6589966",224,"-766,2762451","-724,8000488"
12.07.2017 03:00,"474,2173767",0,"-756,8773804","-1153,099976","-1318,059326",271,"-116,2887192",-189,"833,5137329",224,"-883,4943237","-847,0999756"
12.07.2017 04:00,"474,6541443",-26,"-748,5595093",-1153,"-1425,373901",208,"-49,77456284",-135,"831,9770508",224,"-917,0767822",-882
12.07.2017 05:00,"571,7584839",8,"-916,2821045","-1446,5","-1547,381836",297,"79,59823608",110,"946,550415",226,"-865,7567139","-805,5"
12.07.2017 06:00,"675,6280518",211,"-967,0049438","-1507,099976","-1488,122925",350,"363,0279541",245,"1112,878296",428,"-303,593689","-273,0999756"
12.07.2017 07:00,"441,769928",0,"-974,1450806","-1169,300049","-1210,570801",348,"502,7731323",270,"1092,913818",435,"-147,2590027","-116,3000488"
12.07.2017 08:00,"406,8114624",0,"-923,7374268",-1298,"-1221,499878",350,"391,1734009",176,"998,151123",445,"-349,1013184",-327
12.07.2017 09:00,"400,8041077",0,"-1036,823364","-1403,300049","-1307,117188",350,"481,9539185",180,"1060,025757",466,"-401,1567993","-407,3000488"
12.07.2017 10:00,"388,6435242",0,"-1069,693726","-1516,099976","-1312,868042",350,"455,8596497",247,"1084,694824",485,"-453,3638306","-434,0999756"
12.07.2017 11:00,"327,0197754",0,"-1012,506958","-1448,400024","-1216,37793",350,"522,5922241",246,"1092,769165",485,"-286,5036316","-367,4000244"
12.07.2017 12:00,"271,5893555",-110,"-1015,384277","-1349,599976","-1053,437988",350,"682,6549683",450,"1075,985962",450,"-38,59197998","-209,5999756"
12.07.2017 13:00,"270,4692993",-80,"-1049,657593","-1291,199951","-1043,731689",350,"688,9096069",450,"1050,561768",450,"-83,44856262","-121,1999512"
12.07.2017 14:00,"259,6435242",-15,"-1121,926392","-1554,5","-1128,809692",350,"638,387146",450,"1050,184082",450,"-302,5213318","-319,5"
12.07.2017 15:00,"330,5517883",-15,"-1131,789063","-1513,5","-1205,052734",350,"640,3526611",450,"1102,082397",450,"-263,8549805","-278,5"
12.07.2017 16:00,"410,0913696",0,"-1077,82019","-1446,199951","-1278,868652",398,"606,5211792",450,"1187,560913",450,"-152,5153351","-148,1999512"
12.07.2017 17:00,"550,3178101",0,"-1004,851318","-1408,199951","-1136,540649",400,"996,9712524",450,"463,741394",450,"-130,3615417","-108,1999512"
12.07.2017 18:00,"630,0234985",0,"-963,0265503","-1346,099976","-1092,053345",400,"537,272522",299,"540,3723755",300,"-347,4115601","-347,0999756"
12.07.2017 19:00,"554,5734253",0,"-993,765564","-1383,199951","-1230,652344",500,"345,1747437",300,"1042,685791",300,"-281,9840088","-283,1999512"
12.07.2017 20:00,"573,9839478",0,"-972,4795532",-1596,"-1056,200684",500,"231,9957886",450,"1031,730103",450,"-190,9703217",-196
12.07.2017 21:00,"583,078064",0,"-1019,163269",-1700,"-1020,045898",500,"135,3163757",450,"1019,745544",450,"-301,0691528",-300
12.07.2017 22:00,"546,0462646",-24,"-976,6621704",-1700,"-1098,552734",500,"136,8033142",450,"982,4380493",380,"-409,9272766",-394
12.07.2017 23:00,"487,5237732",-70,"-908,4421997","-1664,900024","-1027,019531",500,"88,22390747",440,"907,821106",380,"-451,8928833","-414,9000244"
13.07.2017 00:00,"585,3104248",81,"-886,7782593",-1196,"-1318,135132",395,"-117,8532867",31,"767,4984741",-241,"-969,9577637",-930
13.07.2017 01:00,"772,4494019",90,"-767,6387329","-1168,800049","-1199,308228",420,"-220,0799408",153,"640,7770996",-226,"-773,800415","-731,8000488"
13.07.2017 02:00,"887,866272",109,"-718,0480957","-1119,099976","-1062,590332",500,"-324,6849976",102,"579,0222168",-191,"-638,4348755","-599,0999756"
13.07.2017 03:00,"736,0996704",36,"-610,3071289","-1023,200012","-898,5708008",302,"-436,8387146",-161,"527,9401855",219,"-681,6767578","-627,1999512"
13.07.2017 04:00,"669,1085815",73,"-629,0806274","-884,5999756","-1089,598267",298,"-675,2134399",-413,"999,4579468",220,"-725,3258057","-706,5999756"
13.07.2017 05:00,"776,184082",236,"-689,6096191","-961,9000244","-1250,288818",182,"-754,3127441",-495,"1057,294312",220,"-860,7328491","-818,9000244"
13.07.2017 06:00,"853,3880005",125,"-839,9272461","-1255,099976","-1251,41748",350,"-519,727417",-42,"1207,37854",303,"-550,305481","-519,0999756"
13.07.2017 07:00,"865,3023682",193,"-904,9591064",-1496,"-1136,366943",350,"-378,3401184",85,"1078,755859",406,"-475,6080017",-462
13.07.2017 08:00,"940,6980591",91,"-810,8483276","-1333,5","-1150,325073",323,"-374,933197",238,"1002,697327",306,"-392,7111206","-375,5"
13.07.2017 09:00,"968,6860962",184,"-930,6008301","-1233,199951","-1255,57312",224,"-190,2517242",172,"1011,53833",285,"-396,2012939","-368,1999512"
13.07.2017 10:00,"733,260498",50,"-1054,687378","-1467,599976","-1269,540649",325,"-138,4604492",260,"1103,154541",281,"-626,2733765","-551,5999756"
13.07.2017 11:00,"669,6782837",50,"-1080,133545","-1480,900024","-1222,549561",323,"4,901677132",208,"1029,196777",346,"-598,90625","-553,9000244"
13.07.2017 12:00,"638,3031006",10,"-1160,890747","-1498,099976","-1304,77417",328,"105,8006439",278,"1126,787354",290,"-594,7737427","-592,0999756"
13.07.2017 13:00,"625,6454468",-80,"-1159,365234","-1511,800049","-1389,414673",323,"81,12582397",268,"1158,370361",320,"-683,6382446","-680,8000488"
13.07.2017 14:00,"612,6676025",-90,"-1159,092407","-1548,099976","-1471,050415",306,"154,2577515",254,"1108,223877",309,"-754,9937134","-769,0999756"
13.07.2017 15:00,"628,3056641",-80,"-1112,325806","-1517,199951","-1444,668335",316,"146,4264221",287,"1114,428711",333,"-667,833252","-661,1999512"
13.07.2017 16:00,"922,1848145",53,"-1046,697998","-1446,400024","-1561,695313",351,"-24,52761078",125,"1067,743774",266,"-642,9924316","-651,4000244"
13.07.2017 17:00,"1113,385986",255,"-991,9007568","-1287,5","-1496,769043",305,"-28,14625168",70,"983,7157593",237,"-419,7142029","-420,5"
13.07.2017 18:00,"983,7000732",262,"-950,6082764",-1302,"-1465,02063",369,"-218,2167358",-429,"831,4087524",245,"-818,7368774",-855
13.07.2017 19:00,"994,0084229",260,"-903,0778809","-1325,800049","-1316,691284",447,"-269,2289734",-372,"745,630249",244,"-749,3595581","-746,8000488"
13.07.2017 20:00,"976,6793213",340,"-923,8129883","-1338,400024","-1280,623291",415,"-252,8230591",-354,"713,1516113",205,"-767,4284058","-732,4000244"
13.07.2017 21:00,"1035,782593",370,"-881,6928711","-1319,300049","-1375,636108",364,"-201,8136749",-226,"737,2929688",149,"-686,0671387","-662,3000488"
13.07.2017 22:00,"1033,932495",486,"-801,118103","-1325,900024","-1417,304443",212,"-340,1930237",-178,"700,0455322",-15,"-824,6375732","-820,9000244"
13.07.2017 23:00,"946,019104",320,"-748,4812622",-1139,"-1489,227783",233,"-376,7075806",-388,"773,0585327",125,"-895,3389282",-849
14.07.2017 00:00,"950,9317627",335,"-717,8793945","-983,0999756","-1625,430786",35,"-405,5486145",-400,"794,7686768",11,"-1003,158325","-1002,099976"
14.07.2017 01:00,"903,1466064",155,"-640,0459595","-857,9000244","-1548,153809",-13,"-375,4965515",-476,"784,4564209",318,"-876,0932617","-873,9000244"
14.07.2017 02:00,"899,0374146",75,"-510,1659546","-632,4000244","-1406,959961",-136,"-425,5881042",-212,"741,1896973",206,"-702,4868774","-699,4000244"
14.07.2017 03:00,"764,5305176",50,"-476,2305908","-735,0999756","-1352,441162",-90,"-429,2006836",-259,"687,4987793",225,"-805,8432007","-809,0999756"
14.07.2017 04:00,"744,4558716",50,"-470,1840515",-835,"-1370,755127",95,"-400,2182617",-235,"705,3580933",158,"-791,3434448",-767
14.07.2017 05:00,"829,7246094",0,"-564,522522","-823,2000122","-1488,858398",172,"-383,3746338",-262,"823,1043091",186,"-783,9265137","-727,1999512"
14.07.2017 06:00,"1108,484009",468,"-646,5346069","-1117,300049","-1447,393311",293,"-189,6107941",-52,"846,1687622",116,"-328,8858643","-292,3000488"
14.07.2017 07:00,"923,8155518",0,"-792,0456543",-1214,"-1315,569092",350,"29,47549438",215,"870,9208374",450,"-283,4028625",-199
14.07.2017 08:00,"753,8795776",0,"-747,7926025","-1256,699951","-1372,061401",350,"49,30777359",113,"890,4004517",450,"-426,2662048","-343,6999512"
14.07.2017 09:00,"694,189209",0,"-910,6070557","-1448,199951","-1498,032349",341,"208,8553314",196,"1075,890625",434,"-429,7043457","-477,1999512"
