Date de production,Heures,Prévision de production des moyens programmables (MW),"Prévision de production des moyens dits ""fatals"" (MW)"
20/05/2019,00:30,44606,3679
20/05/2019,01:00,45162,3342
20/05/2019,01:30,45791,3286
20/05/2019,02:00,46131,3120
20/05/2019,02:30,45681,3149
20/05/2019,03:00,45654,3078
20/05/2019,03:30,45417,3063
20/05/2019,04:00,45443,3067
20/05/2019,04:30,45657,3102
20/05/2019,05:00,46119,3145
20/05/2019,05:30,46746,3145
20/05/2019,06:00,49268,3465
20/05/2019,06:30,50795,3505
20/05/2019,07:00,52495,3741
20/05/2019,07:30,53332,3950
20/05/2019,08:00,54239,4199
20/05/2019,08:30,54357,4337
20/05/2019,09:00,54965,4510
20/05/2019,09:30,54939,4554
20/05/2019,10:00,55079,4539
20/05/2019,10:30,54863,4551
20/05/2019,11:00,54755,4564
20/05/2019,11:30,54682,4581
20/05/2019,12:00,54267,4512
20/05/2019,12:30,54050,4404
20/05/2019,13:00,52757,4329
20/05/2019,13:30,52165,4319
20/05/2019,14:00,51893,4190
20/05/2019,14:30,51302,4172
20/05/2019,15:00,51182,4108
20/05/2019,15:30,50723,4064
20/05/2019,16:00,50639,4048
20/05/2019,16:30,50403,4022
20/05/2019,17:00,50963,4121
20/05/2019,17:30,51287,4133
20/05/2019,18:00,51963,4340
20/05/2019,18:30,53416,4348
20/05/2019,19:00,53127,4442
20/05/2019,19:30,53217,4446
20/05/2019,20:00,53013,4423
20/05/2019,20:30,52558,4394
20/05/2019,21:00,52079,4316
20/05/2019,21:30,52389,4303
20/05/2019,22:00,51706,4293
20/05/2019,22:30,52799,4275
20/05/2019,23:00,51311,4092
20/05/2019,23:30,50547,4077
21/05/2019,00:00,49530,4781
21/05/2019,00:30,48242,4771
21/05/2019,01:00,47301,4685
21/05/2019,01:30,46713,4659
21/05/2019,02:00,45888,4573
21/05/2019,02:30,45733,4544
21/05/2019,03:00,45286,4535
21/05/2019,03:30,45169,4527
21/05/2019,04:00,45291,4568
21/05/2019,04:30,45531,4566
21/05/2019,05:00,47051,4571
21/05/2019,05:30,48049,4565
21/05/2019,06:00,49890,4600
21/05/2019,06:30,50639,4632
21/05/2019,07:00,52416,4668
21/05/2019,07:30,53056,4686
21/05/2019,08:00,53641,4762
21/05/2019,08:30,54027,4798
21/05/2019,09:00,54284,4890
21/05/2019,09:30,53969,4916
21/05/2019,10:00,53980,4940
21/05/2019,10:30,53371,4972
21/05/2019,11:00,53250,5002
21/05/2019,11:30,53101,5016
21/05/2019,12:00,53014,4938
21/05/2019,12:30,52709,4944
21/05/2019,13:00,52419,4924
21/05/2019,13:30,51781,4909
21/05/2019,14:00,51238,4864
21/05/2019,14:30,50647,4856
21/05/2019,15:00,50624,4838
21/05/2019,15:30,50408,4826
21/05/2019,16:00,50625,4813
21/05/2019,16:30,50462,4794
21/05/2019,17:00,50782,4795
21/05/2019,17:30,51363,4782
21/05/2019,18:00,51803,4869
21/05/2019,18:30,53277,4910
21/05/2019,19:00,53562,4958
21/05/2019,19:30,53712,4952
21/05/2019,20:00,53287,4962
21/05/2019,20:30,53028,4939
21/05/2019,21:00,52267,4908
21/05/2019,21:30,52726,4901
21/05/2019,22:00,51444,4856
21/05/2019,22:30,52213,4819
21/05/2019,23:00,50283,4631
21/05/2019,23:30,50130,4563
22/05/2019,00:00,48313,4571
22/05/2019,00:30,45218,4546
22/05/2019,01:00,44901,4441
22/05/2019,01:30,44954,4404
22/05/2019,02:00,44840,4393
22/05/2019,02:30,44479,4356
22/05/2019,03:00,43628,4328
22/05/2019,03:30,43339,4318
22/05/2019,04:00,43795,4296
22/05/2019,04:30,43805,4290
22/05/2019,05:00,45123,4288
22/05/2019,05:30,46231,4283
22/05/2019,06:00,47283,4331
22/05/2019,06:30,48981,4349
22/05/2019,07:00,51316,4363
22/05/2019,07:30,51952,4436
22/05/2019,08:00,52992,4623
22/05/2019,08:30,53024,4732
22/05/2019,09:00,52823,4835
22/05/2019,09:30,52466,4857
22/05/2019,10:00,52294,4859
22/05/2019,10:30,52023,4860
22/05/2019,11:00,52006,4866
22/05/2019,11:30,51921,4890
22/05/2019,12:00,51366,4807
22/05/2019,12:30,51189,4810
22/05/2019,13:00,50914,4778
22/05/2019,13:30,50337,4737
22/05/2019,14:00,49819,4658
22/05/2019,14:30,49634,4615
22/05/2019,15:00,49623,4541
22/05/2019,15:30,49224,4492
22/05/2019,16:00,49110,4479
22/05/2019,16:30,48912,4472
22/05/2019,17:00,48999,4594
22/05/2019,17:30,49757,4575
22/05/2019,18:00,50535,4719
22/05/2019,18:30,51807,4759
22/05/2019,19:00,52516,4857
22/05/2019,19:30,52539,4899
22/05/2019,20:00,52611,4886
22/05/2019,20:30,52417,4870
22/05/2019,21:00,52397,4831
22/05/2019,21:30,52582,4829
22/05/2019,22:00,51805,4803
22/05/2019,22:30,52718,4805
22/05/2019,23:00,50547,4675
22/05/2019,23:30,50389,4645
23/05/2019,00:00,49374,4607
23/05/2019,00:30,47343,4550
23/05/2019,01:00,47283,4431
23/05/2019,01:30,47288,4318
23/05/2019,02:00,46073,4192
23/05/2019,02:30,45547,4107
23/05/2019,03:00,45194,3997
23/05/2019,03:30,44855,3951
23/05/2019,04:00,44816,3953
23/05/2019,04:30,44826,3951
23/05/2019,05:00,45681,4067
23/05/2019,05:30,46489,4153
23/05/2019,06:00,47783,4389
23/05/2019,06:30,49379,4453
23/05/2019,07:00,52375,4652
23/05/2019,07:30,53000,4737
23/05/2019,08:00,53166,4826
23/05/2019,08:30,52928,4885
23/05/2019,09:00,52668,4906
23/05/2019,09:30,52555,4928
23/05/2019,10:00,52041,4881
23/05/2019,10:30,51613,4903
23/05/2019,11:00,51298,4902
23/05/2019,11:30,51200,4898
23/05/2019,12:00,51037,4787
23/05/2019,12:30,50969,4763
23/05/2019,13:00,50948,4729
23/05/2019,13:30,50562,4698
23/05/2019,14:00,50388,4697
23/05/2019,14:30,50213,4664
23/05/2019,15:00,49926,4659
23/05/2019,15:30,49238,4653
23/05/2019,16:00,49005,4720
23/05/2019,16:30,49094,4734
23/05/2019,17:00,50251,4804
23/05/2019,17:30,50972,4800
23/05/2019,18:00,52490,4977
23/05/2019,18:30,53754,4981
23/05/2019,19:00,54016,5042
23/05/2019,19:30,53894,5023
23/05/2019,20:00,53911,4996
23/05/2019,20:30,53600,4978
23/05/2019,21:00,53432,4917
23/05/2019,21:30,53400,4888
23/05/2019,22:00,52745,4835
23/05/2019,22:30,53981,4874
23/05/2019,23:00,52519,4737
23/05/2019,23:30,51972,4713
24/05/2019,00:00,49887,4630
24/05/2019,00:30,48365,4626
24/05/2019,01:00,47322,4575
24/05/2019,01:30,47183,4550
24/05/2019,02:00,46431,4497
24/05/2019,02:30,45271,4473
24/05/2019,03:00,44655,4363
24/05/2019,03:30,44591,4356
24/05/2019,04:00,44624,4285
24/05/2019,04:30,44626,4281
24/05/2019,05:00,45302,4326
24/05/2019,05:30,45609,4331
24/05/2019,06:00,46948,4515
24/05/2019,06:30,48298,4582
24/05/2019,07:00,51704,4765
24/05/2019,07:30,52519,4815
24/05/2019,08:00,52855,5012
24/05/2019,08:30,52867,5045
24/05/2019,09:00,52525,5116
24/05/2019,09:30,52294,5133
24/05/2019,10:00,51656,5058
24/05/2019,10:30,51261,5070
24/05/2019,11:00,50700,5032
24/05/2019,11:30,50414,4978
24/05/2019,12:00,49822,4871
24/05/2019,12:30,49825,4889
24/05/2019,13:00,49793,4874
24/05/2019,13:30,49306,4879
24/05/2019,14:00,48818,4885
24/05/2019,14:30,48449,4883
24/05/2019,15:00,48584,4894
24/05/2019,15:30,48388,4889
24/05/2019,16:00,48502,4929
24/05/2019,16:30,48431,4924
24/05/2019,17:00,49225,5051
24/05/2019,17:30,49756,5042
24/05/2019,18:00,50106,5122
24/05/2019,18:30,50665,5172
24/05/2019,19:00,50861,5212
24/05/2019,19:30,50568,5204
24/05/2019,20:00,50319,5182
24/05/2019,20:30,50097,5160
24/05/2019,21:00,49738,5117
24/05/2019,21:30,50413,5100
24/05/2019,22:00,49704,5096
24/05/2019,22:30,51088,5149
24/05/2019,23:00,49517,5125
24/05/2019,23:30,49146,5134
25/05/2019,00:00,46701,4912
25/05/2019,00:30,45617,4897
25/05/2019,01:00,44735,4710
25/05/2019,01:30,44307,4664
25/05/2019,02:00,43614,4445
25/05/2019,02:30,42549,4411
25/05/2019,03:00,41476,4198
25/05/2019,03:30,41051,4158
25/05/2019,04:00,40887,3995
25/05/2019,04:30,40950,4009
25/05/2019,05:00,41233,4007
25/05/2019,05:30,41324,4000
25/05/2019,06:00,41278,4200
25/05/2019,06:30,41577,4210
25/05/2019,07:00,41865,4485
25/05/2019,07:30,43245,4512
25/05/2019,08:00,43598,4711
25/05/2019,08:30,44243,4749
25/05/2019,09:00,44499,4928
25/05/2019,09:30,44569,4968
25/05/2019,10:00,44687,5010
25/05/2019,10:30,44749,5033
25/05/2019,11:00,44785,5057
25/05/2019,11:30,44814,5082
25/05/2019,12:00,44165,4847
25/05/2019,12:30,44275,4859
25/05/2019,13:00,43664,4739
25/05/2019,13:30,42890,4751
25/05/2019,14:00,42780,4638
25/05/2019,14:30,42993,4622
25/05/2019,15:00,43254,4602
25/05/2019,15:30,42447,4595
25/05/2019,16:00,42777,4733
25/05/2019,16:30,42724,4702
25/05/2019,17:00,43055,4842
25/05/2019,17:30,43656,4842
25/05/2019,18:00,44943,4988
25/05/2019,18:30,46355,4998
25/05/2019,19:00,46815,5074
25/05/2019,19:30,46821,5092
25/05/2019,20:00,45500,5129
25/05/2019,20:30,45395,5108
25/05/2019,21:00,45698,5033
25/05/2019,21:30,45898,5051
25/05/2019,22:00,46057,4960
25/05/2019,22:30,47538,4976
25/05/2019,23:00,47320,4828
25/05/2019,23:30,46973,4846
26/05/2019,00:00,47395,4896
26/05/2019,00:30,45862,4894
26/05/2019,01:00,44099,4868
26/05/2019,01:30,43851,4835
26/05/2019,02:00,42531,4752
26/05/2019,02:30,41377,4725
26/05/2019,03:00,40134,4664
26/05/2019,03:30,39914,4649
26/05/2019,04:00,39383,4624
26/05/2019,04:30,38937,4593
26/05/2019,05:00,38743,4547
26/05/2019,05:30,38678,4532
26/05/2019,06:00,38775,4557
26/05/2019,06:30,38864,4556
26/05/2019,07:00,38968,4601
26/05/2019,07:30,39304,4602
26/05/2019,08:00,39793,4606
26/05/2019,08:30,39878,4648
26/05/2019,09:00,39622,4584
26/05/2019,09:30,39829,4583
26/05/2019,10:00,39232,4465
26/05/2019,10:30,39336,4483
26/05/2019,11:00,38463,4482
26/05/2019,11:30,38114,4516
26/05/2019,12:00,37162,4408
26/05/2019,12:30,37301,4378
26/05/2019,13:00,35493,4239
26/05/2019,13:30,34134,4201
26/05/2019,14:00,34104,4096
26/05/2019,14:30,34106,4057
26/05/2019,15:00,34140,4076
26/05/2019,15:30,34177,4068
26/05/2019,16:00,34315,4087
26/05/2019,16:30,34399,4090
26/05/2019,17:00,38711,4062
26/05/2019,17:30,39074,4100
26/05/2019,18:00,40065,4303
26/05/2019,18:30,40597,4366
26/05/2019,19:00,41164,4520
26/05/2019,19:30,41370,4530
26/05/2019,20:00,41594,4641
26/05/2019,20:30,42208,4673
26/05/2019,21:00,43333,4803
26/05/2019,21:30,43773,4852
26/05/2019,22:00,43686,4886
26/05/2019,22:30,45105,4940
26/05/2019,23:00,44537,4896
26/05/2019,23:30,43982,4860
27/05/2019,00:00,42737,4654
27/05/2019,00:30,41473,4618
27/05/2019,01:00,40962,4406
27/05/2019,01:30,40805,4297
27/05/2019,02:00,40502,4195
27/05/2019,02:30,40131,4163
27/05/2019,03:00,40072,4144
27/05/2019,03:30,39994,4125
27/05/2019,04:00,40727,4128
27/05/2019,04:30,41028,4135
27/05/2019,05:00,41766,4294
27/05/2019,05:30,43365,4378
27/05/2019,06:00,45475,4583
27/05/2019,06:30,46344,4599
27/05/2019,07:00,48848,4806
27/05/2019,07:30,49769,4846
27/05/2019,08:00,49956,4890
27/05/2019,08:30,49960,4978
27/05/2019,09:00,49975,5043
27/05/2019,09:30,49960,5074
27/05/2019,10:00,49763,5070
27/05/2019,10:30,49539,5081
27/05/2019,11:00,49399,5067
27/05/2019,11:30,49349,5106
27/05/2019,12:00,48466,4957
27/05/2019,12:30,48580,4942
27/05/2019,13:00,48107,4797
27/05/2019,13:30,48064,4793
27/05/2019,14:00,48387,4730
27/05/2019,14:30,48311,4740
27/05/2019,15:00,48234,4733
27/05/2019,15:30,47836,4724
27/05/2019,16:00,47953,4783
27/05/2019,16:30,47984,4850
27/05/2019,17:00,48162,4989
27/05/2019,17:30,48341,5016
27/05/2019,18:00,48760,5191
27/05/2019,18:30,50349,5168
27/05/2019,19:00,50114,5266
27/05/2019,19:30,49973,5231
27/05/2019,20:00,48624,5203
27/05/2019,20:30,48380,5172
27/05/2019,21:00,48282,5160
27/05/2019,21:30,48479,5153
27/05/2019,22:00,49449,5121
27/05/2019,22:30,50630,5119
27/05/2019,23:00,49484,5083
27/05/2019,23:30,48933,5077
28/05/2019,00:00,48216,4799
28/05/2019,00:30,46952,4762
28/05/2019,01:00,46663,4567
28/05/2019,01:30,46507,4492
28/05/2019,02:00,45840,4360
28/05/2019,02:30,44179,4318
28/05/2019,03:00,43443,4294
28/05/2019,03:30,42890,4261
28/05/2019,04:00,42917,4274
28/05/2019,04:30,43009,4268
28/05/2019,05:00,43428,4348
28/05/2019,05:30,44773,4418
28/05/2019,06:00,46863,4558
28/05/2019,06:30,48025,4614
28/05/2019,07:00,49751,4810
28/05/2019,07:30,50917,4885
28/05/2019,08:00,52170,5030
28/05/2019,08:30,52476,5050
28/05/2019,09:00,52930,5135
28/05/2019,09:30,52889,5156
28/05/2019,10:00,52972,5184
28/05/2019,10:30,52998,5196
28/05/2019,11:00,53203,5176
28/05/2019,11:30,53165,5195
28/05/2019,12:00,52818,5042
28/05/2019,12:30,52755,5024
28/05/2019,13:00,52299,4907
28/05/2019,13:30,51874,4884
28/05/2019,14:00,51459,4874
28/05/2019,14:30,51233,4817
28/05/2019,15:00,50535,4790
28/05/2019,15:30,50009,4760
28/05/2019,16:00,49421,4762
28/05/2019,16:30,49378,4750
28/05/2019,17:00,49442,4880
28/05/2019,17:30,49567,4873
28/05/2019,18:00,50142,5077
28/05/2019,18:30,50911,5138
28/05/2019,19:00,51154,5262
28/05/2019,19:30,51116,5266
28/05/2019,20:00,50681,5232
28/05/2019,20:30,50523,5213
28/05/2019,21:00,50515,5183
28/05/2019,21:30,50871,5181
28/05/2019,22:00,50538,5109
28/05/2019,22:30,51789,5105
28/05/2019,23:00,50538,5053
28/05/2019,23:30,50346,5056
29/05/2019,00:00,49222,4927
29/05/2019,00:30,47562,4873
29/05/2019,01:00,46555,4680
29/05/2019,01:30,46433,4581
29/05/2019,02:00,46242,4458
29/05/2019,02:30,45717,4415
29/05/2019,03:00,44585,4393
29/05/2019,03:30,44919,4398
29/05/2019,04:00,44918,4396
29/05/2019,04:30,45005,4391
29/05/2019,05:00,45801,4501
29/05/2019,05:30,46267,4500
29/05/2019,06:00,47887,4697
29/05/2019,06:30,49536,4708
29/05/2019,07:00,52244,4878
29/05/2019,07:30,52765,4927
29/05/2019,08:00,53333,5028
29/05/2019,08:30,53378,5092
29/05/2019,09:00,53756,5187
29/05/2019,09:30,53260,5223
29/05/2019,10:00,52986,5251
29/05/2019,10:30,52912,5270
29/05/2019,11:00,52712,5272
29/05/2019,11:30,52736,5279
29/05/2019,12:00,52474,5097
29/05/2019,12:30,52395,5095
29/05/2019,13:00,52085,4905
29/05/2019,13:30,51893,4892
29/05/2019,14:00,51296,4841
29/05/2019,14:30,50734,4810
29/05/2019,15:00,50655,4796
29/05/2019,15:30,50489,4786
29/05/2019,16:00,50027,4780
29/05/2019,16:30,49619,4757
29/05/2019,17:00,49357,4774
29/05/2019,17:30,49731,4806
29/05/2019,18:00,50011,4993
29/05/2019,18:30,50752,4991
29/05/2019,19:00,50846,5151
29/05/2019,19:30,50785,5179
29/05/2019,20:00,50042,5198
29/05/2019,20:30,49998,5161
29/05/2019,21:00,49991,5121
29/05/2019,21:30,50366,5113
29/05/2019,22:00,50244,5074
29/05/2019,22:30,51985,5075
29/05/2019,23:00,50527,4891
29/05/2019,23:30,50021,4887
30/05/2019,00:00,46089,4476
30/05/2019,00:30,43453,4446
30/05/2019,01:00,41351,4197
30/05/2019,01:30,41182,4141
30/05/2019,02:00,40492,3928
30/05/2019,02:30,38075,3864
30/05/2019,03:00,37394,3744
30/05/2019,03:30,36042,3703
30/05/2019,04:00,35012,3698
30/05/2019,04:30,34958,3696
30/05/2019,05:00,34127,3841
30/05/2019,05:30,34200,3861
30/05/2019,06:00,35298,4053
30/05/2019,06:30,35450,4099
30/05/2019,07:00,35964,4321
30/05/2019,07:30,36320,4377
30/05/2019,08:00,38190,4496
30/05/2019,08:30,38342,4548
30/05/2019,09:00,38294,4575
30/05/2019,09:30,38601,4581
30/05/2019,10:00,38257,4457
30/05/2019,10:30,38245,4443
30/05/2019,11:00,38228,4266
30/05/2019,11:30,38256,4210
30/05/2019,12:00,38123,3943
30/05/2019,12:30,37794,3902
30/05/2019,13:00,36910,3751
30/05/2019,13:30,35786,3699
30/05/2019,14:00,35650,3697
30/05/2019,14:30,35723,3676
30/05/2019,15:00,35860,3707
30/05/2019,15:30,35999,3728
30/05/2019,16:00,38027,3894
30/05/2019,16:30,38337,3926
30/05/2019,17:00,39846,4054
30/05/2019,17:30,40656,4110
30/05/2019,18:00,41668,4376
30/05/2019,18:30,42633,4461
30/05/2019,19:00,43855,4591
30/05/2019,19:30,44546,4604
30/05/2019,20:00,45132,4545
30/05/2019,20:30,45078,4521
30/05/2019,21:00,45036,4340
30/05/2019,21:30,45483,4284
30/05/2019,22:00,45422,4132
30/05/2019,22:30,46517,4073
30/05/2019,23:00,45144,4013
30/05/2019,23:30,44847,4032
31/05/2019,00:00,43129,4044
31/05/2019,00:30,41948,4020
31/05/2019,01:00,41833,3916
31/05/2019,01:30,41714,3864
31/05/2019,02:00,41753,3831
31/05/2019,02:30,41324,3827
31/05/2019,03:00,41306,3770
31/05/2019,03:30,41213,3757
31/05/2019,04:00,41211,3689
31/05/2019,04:30,41211,3659
31/05/2019,05:00,41487,3674
31/05/2019,05:30,41804,3674
31/05/2019,06:00,42650,3881
31/05/2019,06:30,43566,3938
31/05/2019,07:00,44204,4225
31/05/2019,07:30,45293,4270
31/05/2019,08:00,46534,4455
31/05/2019,08:30,46854,4552
31/05/2019,09:00,47309,4680
31/05/2019,09:30,47408,4794
31/05/2019,10:00,47620,4803
31/05/2019,10:30,47511,4867
31/05/2019,11:00,47647,4814
31/05/2019,11:30,47616,4808
31/05/2019,12:00,46905,4516
31/05/2019,12:30,46857,4453
31/05/2019,13:00,46190,4288
31/05/2019,13:30,45535,4239
31/05/2019,14:00,44984,4294
31/05/2019,14:30,45061,4293
31/05/2019,15:00,44917,4326
31/05/2019,15:30,44232,4318
31/05/2019,16:00,44473,4422
31/05/2019,16:30,44278,4444
31/05/2019,17:00,44463,4575
31/05/2019,17:30,45366,4632
31/05/2019,18:00,46023,4854
31/05/2019,18:30,46874,4895
31/05/2019,19:00,48324,4962
31/05/2019,19:30,48478,4935
31/05/2019,20:00,47757,4888
31/05/2019,20:30,47773,4865
31/05/2019,21:00,47760,4815
31/05/2019,21:30,47946,4788
31/05/2019,22:00,47973,4745
31/05/2019,22:30,49336,4765
31/05/2019,23:00,47254,4741
31/05/2019,23:30,46855,4740
01/06/2019,00:00,43265,4560
01/06/2019,00:30,41710,4553
01/06/2019,01:00,40784,4527
01/06/2019,01:30,40372,4515
01/06/2019,02:00,40131,4416
01/06/2019,02:30,38860,4329
01/06/2019,03:00,38195,4275
01/06/2019,03:30,37618,4262
01/06/2019,04:00,37549,4272
01/06/2019,04:30,37437,4276
01/06/2019,05:00,37445,4276
01/06/2019,05:30,37444,4273
01/06/2019,06:00,37394,4303
01/06/2019,06:30,37757,4330
01/06/2019,07:00,38416,4441
01/06/2019,07:30,38544,4465
01/06/2019,08:00,39476,4621
01/06/2019,08:30,39869,4656
01/06/2019,09:00,39719,4683
01/06/2019,09:30,39573,4700
01/06/2019,10:00,39308,4625
01/06/2019,10:30,39330,4624
01/06/2019,11:00,38277,4421
01/06/2019,11:30,38145,4382
01/06/2019,12:00,37392,4061
01/06/2019,12:30,37295,4019
01/06/2019,13:00,37067,3983
01/06/2019,13:30,36898,3986
01/06/2019,14:00,37012,4079
01/06/2019,14:30,36902,4091
01/06/2019,15:00,36998,4273
01/06/2019,15:30,36895,4304
01/06/2019,16:00,37483,4425
01/06/2019,16:30,38461,4452
01/06/2019,17:00,41544,4520
01/06/2019,17:30,42612,4525
01/06/2019,18:00,44221,4683
01/06/2019,18:30,45197,4698
01/06/2019,19:00,45193,4807
01/06/2019,19:30,45221,4813
01/06/2019,20:00,45040,4870
01/06/2019,20:30,44899,4873
01/06/2019,21:00,45157,4857
01/06/2019,21:30,45163,4844
01/06/2019,22:00,45118,4791
01/06/2019,22:30,46900,4779
01/06/2019,23:00,46858,4659
01/06/2019,23:30,46877,4642
02/06/2019,00:00,45046,4360
02/06/2019,00:30,43065,4313
02/06/2019,01:00,41958,4242
02/06/2019,01:30,41484,4232
02/06/2019,02:00,40044,4237
02/06/2019,02:30,39231,4224
02/06/2019,03:00,37942,4060
02/06/2019,03:30,37685,3986
02/06/2019,04:00,36874,3819
02/06/2019,04:30,36644,3772
02/06/2019,05:00,36625,3648
02/06/2019,05:30,36625,3621
02/06/2019,06:00,35577,3599
02/06/2019,06:30,35480,3584
02/06/2019,07:00,35458,3751
02/06/2019,07:30,35762,3802
02/06/2019,08:00,35956,3965
02/06/2019,08:30,36075,4012
02/06/2019,09:00,35359,4055
02/06/2019,09:30,35330,4071
02/06/2019,10:00,35004,4070
02/06/2019,10:30,34983,4098
02/06/2019,11:00,33547,4111
02/06/2019,11:30,33755,4116
02/06/2019,12:00,33471,3935
02/06/2019,12:30,33181,3902
02/06/2019,13:00,31548,3732
02/06/2019,13:30,29785,3690
02/06/2019,14:00,29860,3713
02/06/2019,14:30,29793,3718
02/06/2019,15:00,29762,3815
02/06/2019,15:30,29740,3870
02/06/2019,16:00,32815,3959
02/06/2019,16:30,33124,4002
02/06/2019,17:00,37086,4138
02/06/2019,17:30,37718,4166
02/06/2019,18:00,39526,4359
02/06/2019,18:30,40529,4421
02/06/2019,19:00,41463,4546
02/06/2019,19:30,42035,4592
02/06/2019,20:00,42418,4587
02/06/2019,20:30,42500,4603
02/06/2019,21:00,42669,4489
02/06/2019,21:30,42860,4460
02/06/2019,22:00,41873,4335
02/06/2019,22:30,43274,4282
02/06/2019,23:00,42270,4127
02/06/2019,23:30,41090,4073
03/06/2019,00:00,38662,3907
03/06/2019,00:30,37406,3863
03/06/2019,01:00,36913,3667
03/06/2019,01:30,36932,3634
03/06/2019,02:00,36867,3520
03/06/2019,02:30,36017,3484
03/06/2019,03:00,35691,3461
03/06/2019,03:30,35678,3437
03/06/2019,04:00,36005,3447
03/06/2019,04:30,36573,3457
03/06/2019,05:00,39443,3572
03/06/2019,05:30,40524,3586
03/06/2019,06:00,43347,3843
03/06/2019,06:30,45109,3938
03/06/2019,07:00,48823,4212
03/06/2019,07:30,49948,4296
03/06/2019,08:00,50622,4520
03/06/2019,08:30,50794,4560
03/06/2019,09:00,50620,4644
03/06/2019,09:30,50613,4664
03/06/2019,10:00,50163,4616
03/06/2019,10:30,50067,4624
03/06/2019,11:00,49903,4598
03/06/2019,11:30,49739,4618
03/06/2019,12:00,49431,4377
03/06/2019,12:30,49235,4359
03/06/2019,13:00,48840,4158
03/06/2019,13:30,48335,4136
03/06/2019,14:00,48353,4065
03/06/2019,14:30,48314,4054
03/06/2019,15:00,48336,4057
03/06/2019,15:30,48353,4063
03/06/2019,16:00,48531,4145
03/06/2019,16:30,48394,4156
03/06/2019,17:00,48716,4347
03/06/2019,17:30,48922,4357
03/06/2019,18:00,48693,4567
03/06/2019,18:30,49712,4592
03/06/2019,19:00,50263,4713
03/06/2019,19:30,50105,4713
03/06/2019,20:00,49788,4703
03/06/2019,20:30,49480,4680
03/06/2019,21:00,49476,4579
03/06/2019,21:30,49282,4555
03/06/2019,22:00,49256,4463
03/06/2019,22:30,51078,4471
03/06/2019,23:00,49961,4414
03/06/2019,23:30,49499,4401
04/06/2019,00:00,48545,4387
04/06/2019,00:30,46955,4361
04/06/2019,01:00,46943,4151
04/06/2019,01:30,46975,4093
04/06/2019,02:00,46359,3858
04/06/2019,02:30,45388,3832
04/06/2019,03:00,45201,3708
04/06/2019,03:30,44130,3692
04/06/2019,04:00,43080,3709
04/06/2019,04:30,43526,3718
04/06/2019,05:00,43696,3805
04/06/2019,05:30,43999,3849
04/06/2019,06:00,44524,4095
04/06/2019,06:30,46396,4153
04/06/2019,07:00,49041,4367
04/06/2019,07:30,49578,4426
04/06/2019,08:00,50880,4664
04/06/2019,08:30,50934,4674
04/06/2019,09:00,51028,4734
04/06/2019,09:30,51006,4761
04/06/2019,10:00,50980,4744
04/06/2019,10:30,50901,4755
04/06/2019,11:00,50670,4818
04/06/2019,11:30,50597,4829
04/06/2019,12:00,49795,4748
04/06/2019,12:30,49798,4768
04/06/2019,13:00,49762,4739
04/06/2019,13:30,49035,4762
04/06/2019,14:00,49112,4759
04/06/2019,14:30,49227,4761
04/06/2019,15:00,49622,4774
04/06/2019,15:30,49354,4762
04/06/2019,16:00,49037,4650
04/06/2019,16:30,49010,4629
04/06/2019,17:00,48546,4638
04/06/2019,17:30,48883,4599
04/06/2019,18:00,49765,4679
04/06/2019,18:30,50858,4650
04/06/2019,19:00,50848,4706
04/06/2019,19:30,50799,4708
04/06/2019,20:00,49697,4739
04/06/2019,20:30,49416,4717
04/06/2019,21:00,49101,4676
04/06/2019,21:30,49526,4657
04/06/2019,22:00,49008,4682
04/06/2019,22:30,50355,4703
04/06/2019,23:00,49122,4677
04/06/2019,23:30,48320,4658
05/06/2019,00:00,45729,4467
05/06/2019,00:30,43700,4440
05/06/2019,01:00,42681,4213
05/06/2019,01:30,42407,4163
05/06/2019,02:00,42360,3978
05/06/2019,02:30,41607,3965
05/06/2019,03:00,42199,3839
05/06/2019,03:30,42022,3811
05/06/2019,04:00,42131,3793
05/06/2019,04:30,42389,3800
05/06/2019,05:00,44165,3854
05/06/2019,05:30,44622,3871
05/06/2019,06:00,45399,4062
05/06/2019,06:30,45903,4099
05/06/2019,07:00,48050,4299
05/06/2019,07:30,48767,4373
05/06/2019,08:00,50753,4605
05/06/2019,08:30,50868,4651
05/06/2019,09:00,50942,4787
05/06/2019,09:30,50983,4783
05/06/2019,10:00,50776,4805
05/06/2019,10:30,50715,4832
05/06/2019,11:00,50426,4847
05/06/2019,11:30,50499,4859
05/06/2019,12:00,49623,4717
05/06/2019,12:30,49598,4718
05/06/2019,13:00,49393,4593
05/06/2019,13:30,49129,4579
05/06/2019,14:00,49233,4582
05/06/2019,14:30,49180,4577
05/06/2019,15:00,48961,4617
05/06/2019,15:30,48934,4634
05/06/2019,16:00,48809,4760
05/06/2019,16:30,48439,4784
05/06/2019,17:00,48421,4872
05/06/2019,17:30,48915,4861
05/06/2019,18:00,49186,4966
05/06/2019,18:30,50425,4937
05/06/2019,19:00,50537,5029
05/06/2019,19:30,49919,5052
05/06/2019,20:00,48615,5109
05/06/2019,20:30,48105,5092
05/06/2019,21:00,48085,5053
05/06/2019,21:30,48303,5021
05/06/2019,22:00,48369,4935
05/06/2019,22:30,50108,4948
05/06/2019,23:00,49569,4788
05/06/2019,23:30,48632,4762
06/06/2019,00:00,46055,4628
06/06/2019,00:30,44095,4560
06/06/2019,01:00,44075,4371
06/06/2019,01:30,43990,4297
06/06/2019,02:00,43356,4109
